sin_cambio,urbanizacion,ganancia_veg,mean,count,sum,perdida_veg,5,4,zona,urbanizacion_pct,perdida_veg_pct,ganancia_veg_pct,urbanizacion_ha,perdida_veg_ha,ganancia_veg_ha
57,,,0.06779661016949153,59,4.0,2.0,,,13106141002015,,3.389830508474576,,,0.02,
68,1.0,3.0,0.1388888888888889,72,10.0,,,,13106031003012,1.3888888888888888,,4.166666666666667,0.01,,0.03
26,,1.0,0.1111111111111111,27,3.0,,,,13106031002012,,,3.7037037037037037,,,0.01
48,,1.0,0.061224489795918366,49,3.0,,,,13106071003040,,,2.0408163265306123,,,0.01
20,,,0.0,20,0.0,,,,13106031002015,,,,,,
37,1.0,,0.125,40,5.0,2.0,,,13106141002048,2.5,5.0,,0.01,0.02,
54,7.0,2.0,0.234375,64,15.0,1.0,,,13106141002014,10.9375,1.5625,3.125,0.07,0.01,0.02
18,,,0.0,18,0.0,,,,13106031002010,,,,,,
283,7.0,4.0,0.12211221122112212,303,37.0,9.0,,,13106141002047,2.31023102310231,2.9702970297029703,1.3201320132013201,0.07,0.09,0.04
22,3.0,,0.12,25,3.0,,,,13106031002013,12.0,,,0.03,,
46,2.0,,0.041666666666666664,48,2.0,,,,13106031001009,4.166666666666667,,,0.02,,
13,,,0.0,13,0.0,,,,13106031002009,,,,,,
28,,,0.0,28,0.0,,,,13106031002014,,,,,,
33,,,0.11428571428571428,35,4.0,2.0,,,13106031002003,,5.714285714285714,,,0.02,
47,,,0.0,47,0.0,,,,13106031001027,,,,,,
36,,,0.0,36,0.0,,,,13106031001023,,,,,,
62,,3.0,0.13846153846153847,65,9.0,,,,13106071003034,,,4.615384615384615,,,0.03
11,,,0.3076923076923077,13,4.0,2.0,,,13106031002008,,15.384615384615385,,,0.02,
45,1.0,,0.06382978723404255,47,3.0,1.0,,,13106031001010,2.127659574468085,2.127659574468085,,0.01,0.01,
45,2.0,2.0,0.2,50,10.0,1.0,,,13106031001028,4.0,2.0,4.0,0.02,0.01,0.02
71,,,0.027777777777777776,72,2.0,1.0,,,13106071003501,,1.3888888888888888,,,0.01,
37,2.0,1.0,0.3695652173913043,46,17.0,6.0,,,13106071003035,4.3478260869565215,13.043478260869565,2.1739130434782608,0.02,0.06,0.01
27,2.0,1.0,0.16666666666666666,30,5.0,,,,13106141002050,6.666666666666667,,3.3333333333333335,0.02,,0.01
27,,,0.0,27,0.0,,,,13106031002004,,,,,,
36,,,0.10526315789473684,38,4.0,2.0,,,13106141002046,,5.2631578947368425,,,0.02,
16,,,0.0,16,0.0,,,,13106031002007,,,,,,
34,3.0,,0.08108108108108109,37,3.0,,,,13106141002049,8.108108108108109,,,0.03,,
53,,,0.037037037037037035,54,2.0,1.0,,,13106031001025,,1.8518518518518519,,,0.01,
36,,,0.0,36,0.0,,,,13106031002005,,,,,,
47,,1.0,0.0625,48,3.0,,,,13106031001011,,,2.0833333333333335,,,0.01
131,11.0,3.0,0.2119205298013245,151,32.0,6.0,,,13106031002002,7.28476821192053,3.9735099337748343,1.9867549668874172,0.11,0.06,0.03
49,,,0.0784313725490196,51,4.0,2.0,,,13106031001021,,3.9215686274509802,,,0.02,
63,3.0,5.0,0.3013698630136986,73,22.0,2.0,,,13106141002051,4.109589041095891,2.73972602739726,6.8493150684931505,0.03,0.02,0.05
43,1.0,,0.022727272727272728,44,1.0,,,,13106031001026,2.272727272727273,,,0.01,,
56,,,0.0,56,0.0,,,,13106031001024,,,,,,
49,4.0,,0.07547169811320754,53,4.0,,,,13106031001020,7.547169811320755,,,0.04,,
48,,,0.0,48,0.0,,,,13106031001012,,,,,,
91,6.0,20.0,0.5641025641025641,117,66.0,,,,13106031001018,5.128205128205129,,17.094017094017094,0.06,,0.2
44,,1.0,0.14893617021276595,47,7.0,2.0,,,13106031001013,,4.25531914893617,2.127659574468085,,0.02,0.01
48,,4.0,0.2641509433962264,53,14.0,1.0,,,13106031001014,,1.8867924528301887,7.547169811320755,,0.01,0.04
40,7.0,,0.26,50,13.0,3.0,,,13106141002052,14.0,6.0,,0.07,0.03,
40,2.0,,0.047619047619047616,42,2.0,,,,13106031001019,4.761904761904762,,,0.02,,
